###############################################################################
# pdi.txt
# This file was auto-generated by cryptotvgen v1.1.0
###############################################################################
# Parameter:
#
# add_partial            - False
# aead                   - pyjamask128aeadv1
# block_size             - 128
# block_size_msg_digest  - None
# cc_hls                 - False
# cc_pad_ad              - 0
# cc_pad_d               - 0
# cc_pad_enable          - False
# cc_pad_style           - 1
# ciph_exp               - False
# ciph_exp_noext         - False
# gen_custom_mode        - 0
# hash                   - None
# io (W,SW)              - (32, 32)
# key_size               - 128
# max_ad                 - 128
# max_block_per_sgmt     - 9999
# max_d                  - 128
# max_io_per_line        - 9999
# message_digest_size    - 64
# min_ad                 - 0
# min_d                  - 0
# msg_format             - ('npub', 'ad', 'data', 'tag')
# npub_size              - 96
# nsec_size              - 0
# offline                - False
# tag_size               - 128
###############################################################################

#### Authenticated Encryption
#### MsgID=  1, KeyID=  1 Ad Size =  114, Pt Size =  125
# Instruction: Opcode=Activate Key
DAT = 8545E1902CC264A21956B066E852F03D8CBD9D902B51CAACB6827BBD42ED8BB8116347F3A994BD12C2053E53DF2C3DE7
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = ABC68A782019D332AD23F5AE2BE99451

#### Authenticated Encryption
#### MsgID= 171, KeyID= 89 Ad Size =  109, Pt Size =   74
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = A64ECC86AA377C3B0241BB37
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=109 bytes
HDR = 1200006D
DAT = AE51C4D5D5C7B7F20D9A2590B038FB2F89CAC9EC1318256655B1F8F1F4C8E4D2ED3B83302FD3D21665E5ACF2B13428CC1BA516AEC9983706F151068EA9378FAD79DC5FD1EFA598896C90FD3116E6EB9FB05B1A124338AB7A3A553C6F5CA181ED1B2B1274F7394967CA7867AC62000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=74 bytes
HDR = 4700004A
DAT = EB7A7D4868E24F7BC6DBB2D3853B0AD24AA59D6D965317D9D4D8360C3E9F7D09C2ECD0E826EC7B3C6589CE88D77AA2E8F6EBB8B81B40748FA2735D80D5681710B576EE63701E1FA8843D0000

#### Authenticated Decryption
#### MsgID= 172, KeyID= 89 Ad Size =   89, Ct Size =  116
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 20228635AABC82F838B8D44B
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=89 bytes
HDR = 12000059
DAT = 1B1AB703DFB6F9EDAE0B72B5A2C08FD8CDBA9B3B1B040FF79320BD0635DBAACECE87AD5BEA7D6077AFE77131E366D958D8E7E78D163F9B05BAC168E7966E25B1B21F78A7B04EA01EF8DB4FFA817145AAAE18DDD4F961101875000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=116 bytes
HDR = 56000074
DAT = 238DFBA16B4D8B08084ACBE21540D8B09F7D22296D60A240E5BDB0A2B0FB1897DEE63E831C8037E45AF21319C7BD5D9E5B42E03D5C64B52F9D02B229BDD04FEFB047DE12E716D3F8125E4B1C424083DCB56632B72FF38332572EB26CFE8DBB9C04D8AE2F6744EA93916A895A2C83AE6A0876C59A
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = F75A38D5E4CF4A31565CFB98BB9CA3A3

#### Authenticated Decryption
#### MsgID= 173, KeyID= 90 Ad Size =   66, Ct Size =   71
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 574B80BE396DFF0C37B77E1A
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=66 bytes
HDR = 12000042
DAT = 4CDE49C13A5375421B7A29CCBB3B5F3C5EA457ACD9D1CB09AE1C0FAB978953302DDDC1363C7BE090030DD0F7E3299678612770EDD50D06D4E41CB36CE17D3892C99C0000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=71 bytes
HDR = 56000047
DAT = C49C674DBDD6001628D6068495FF7DCE6F2422BD033F741BDCC16F09E0A3DF637179DF565204F7668A9FF5DCD769A840836AE0921368A8FF3B765B55F9D69DEBEB0B3BBFB25A3C00
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 783B8E6FCE8E2107695DCE40233DD7FE

#### Authenticated Encryption
#### MsgID= 174, KeyID= 90 Ad Size =   64, Pt Size =    3
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = ECC591D2BC198D107DEC44D5
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=64 bytes
HDR = 12000040
DAT = 80600F4DB573F0AF294C31EF6C0301F9FFD3252BB6E738E635CD5BF2B7F631C45C807888E65183F11F690A28C6DBF370531DE412B5ECDC328E3AB9A686B2D9A8
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=3 bytes
HDR = 47000003
DAT = 75025000

#### Authenticated Encryption
#### MsgID= 175, KeyID= 90 Ad Size =  115, Pt Size =  104
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 2EB5893975BC26A87B1EAF85
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=115 bytes
HDR = 12000073
DAT = C10E731D75C212483DC0AE460DB87701668D1284BD98EBD5D947CDD9B12DDCE4279B5FF1EE83DB8B2D0F2CF3EA37F548E7BBC2FF91756350B02D4484A4E20C7CBD95C8A4534454972C07C80278E46E18E3758747600435C2AC80953E83E9F8C67A61BA38667C742C519D7AFEF02650098B3C1B00
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=104 bytes
HDR = 47000068
DAT = 2AC7EE7D127954C0DFF32FB307FEE8F6FE034B771EC5EDEFBE67F9FC4AAC388EB655A1150DEDC6133F6D003FDCE7865D3EA64828BA63614BB0DA430895928A23017A644845A5A9DFAA12378C5433961CDA3AFB72BF1AA61E99B524F80D747F237DA0BB1F1D94EEEF

#### Authenticated Encryption
#### MsgID= 176, KeyID= 90 Ad Size =   49, Pt Size =   23
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = A88A0675253A44A0E7F27366
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=49 bytes
HDR = 12000031
DAT = 2EBAE2680502F669F6D083DC7DB86EF68DE5A2A690737F10E55BD25E30111B3FC9713A9BE534ED6E45186C2F726732E4F1000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=23 bytes
HDR = 47000017
DAT = 25EFD2EC72217ED8484E68A71494CDB2896DFD71B5AA3C00

#### Authenticated Decryption
#### MsgID= 177, KeyID= 91 Ad Size =  114, Ct Size =   70
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = B55FA4DA7CD4885B5CA7EE44
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=114 bytes
HDR = 12000072
DAT = 6D42D77C118192BF1562DA702B0F49F17E6D72FDA938E6C4CA11FCC4E9840D356C42967B9C9E5290160572F09AE39D1B7643A71FF9A715E5E368C2266E5083435BC567CFBDC9E77C39613B3B5C81154F76D04EF98A5AA50DD871AE01A6332C8E59F524C6471054C7CE4359B2BAB478DDA90C0000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=70 bytes
HDR = 56000046
DAT = AF1A7DCCDA7EA330A1E74A0C744B7EC1DA0E266BF96CA86B33B248E1217B431CD622DCE2CDA4C1EB72C0C5CBAAD018C6F1B90EEE83BF630DC258498FFF79E5AB859AF5AEDA8B0000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 4FC6BF22CE58D47257FA205EB5099519

#### Authenticated Decryption
#### MsgID= 178, KeyID= 92 Ad Size =   40, Ct Size =   72
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = BBB38420EB6864315F060946
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=40 bytes
HDR = 12000028
DAT = 15930FDE4295CE1ECA4A6F83786E885DD71B17914BEBB167FCF6BD6E81500A4CEAB932F13601EFF1
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=72 bytes
HDR = 56000048
DAT = 17123BE67B00D8C793580263F7E3D88E5921FAA886D4D4F78A1E9843AD5CA56CB2C7B3C2BE50F333F1155D36222697ABB82562CD681DBD6A535FB6F54919CD6FA1C99DEDED540485
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 9C41B79C2E98292F55B5436FCE1BF367

#### Authenticated Encryption
#### MsgID= 179, KeyID= 93 Ad Size =   92, Pt Size =   84
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 84605E20189FC4275351C2E2
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=92 bytes
HDR = 1200005C
DAT = 7BDFC3E587059831B08BA7666B4BDB52411F4831110F8EACA23D7298A045EEC95E1255C3D1756977A8A0B09F5F683499925F1F0873E37B132953230930EDA6D12105EF87E93BA6FA357609B666EF6EB4CE3F65C3A454AAD7547FAB01
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=84 bytes
HDR = 47000054
DAT = 0B47DBEA310B80EA0C4EFCE8E9E1C009F67D86026404CD638AB81C08D389B9ED596208D14EA184A97004B39C82042B37FE8D77E24EC7C4D0C9DDF24D4E8AD0B94D7A71291AC8503B650C2D783C2F9A75466D6DD0

#### Authenticated Decryption
#### MsgID= 180, KeyID= 94 Ad Size =   16, Ct Size =   81
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = B51145F2AFC072B9B5809583
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=16 bytes
HDR = 12000010
DAT = 7402FDE57BC307047054F20B9855C946
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=81 bytes
HDR = 56000051
DAT = 060A3ED97786DB5A3A56A980A9FC8CE80A2E428965893878EBDED24F46DBCBE912C92FD979CD12B9BBDD4AF1DD9948B631FCC048E7C40533B4244D9341920128F3E6A349835CE9CCC8E56EF4F67D6195F7000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 256470B0860900DFAA4E2E532C08F775

#### Authenticated Decryption
#### MsgID= 181, KeyID= 94 Ad Size =    0, Ct Size =   73
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 2A90C5344AF9DCA76BFB1433
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=0 bytes
HDR = 12000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=73 bytes
HDR = 56000049
DAT = 5D7693C80988898B9CA545E21974AFAAEDE9276311EB1AE7027004321FF02D4F54D4FD8C8A7E8C359DC81D7EF994A54B15C6C8BB58A5C296F23A7BAA9B35597EE1AA2D7D4C7344781E000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = E5BF19964869FCB1A1D9659CA38984D4

#### Authenticated Decryption
#### MsgID= 182, KeyID= 95 Ad Size =   21, Ct Size =   69
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = F4627CABD202D0774E165577
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=21 bytes
HDR = 12000015
DAT = D5B158D2285459B9F09A54C6529263EF329F40FA97000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=69 bytes
HDR = 56000045
DAT = 665FBD6A417D86EC295FF8B428FCE4165D5DFC966CE10DD6CA163AD2EE6BE2C6CB247C605905BAE300381D9024C54837A7BD802699A2EC6CD7487B3BA3DB42216510DE443A000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 0A01B882E812634DD607FE2FA8C13AD8

#### Authenticated Decryption
#### MsgID= 183, KeyID= 95 Ad Size =   68, Ct Size =   42
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 55CBD281625828E474BC9B6C
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=68 bytes
HDR = 12000044
DAT = BD2B9C4D2404AED17F67C2C34BCBBFC9F21CD4E4395B176BABF409CAE52AA6A2EA306FA850C9B731450B82942F5C3B3A7DFE3D7E6EE2D24914BB72DF2C62A354CC38556D
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=42 bytes
HDR = 5600002A
DAT = 3373DDD5EA4B440804CFD1340E566D6C3D5A04801575665C60F1BF0C52939B41FBDD930160AD857EF1C30000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 84D2653055B7C3BCBFE15703B6C713B5

#### Authenticated Decryption
#### MsgID= 184, KeyID= 96 Ad Size =  109, Ct Size =   25
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 8C92457302DAACBEB9680922
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=109 bytes
HDR = 1200006D
DAT = 3F35038F715EEAF6DE435FB592E8A07909157C5EA788F9EF717E06B4566D0D7D32E55BB415AF2356EDB19E4C3B5783B31EDC033F613D4945FC2A971E59988069633743273D97C9457AD96B5DD9B4CB8E595F4C6B979EDCD6E17FD9714A3F29DA782497C544E3F60DD3FF7873B4000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=25 bytes
HDR = 56000019
DAT = E97FE659F5F8776158B45EE4915D2B7B18B1EACDE6038D360D000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 411E237721120221E8652BE3C18EA472

#### Authenticated Encryption
#### MsgID= 185, KeyID= 97 Ad Size =   94, Pt Size =   48
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = B54FFCFB5F0E3B629D4E3BDC
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=94 bytes
HDR = 1200005E
DAT = 9618A811C8AE1FFE2124233557F668D6B2F9136C0BE9268C80B176098AF63439E2665663C378C2A07EA1ED74C5F56C1F7498B11C645C09D76910262EB5CF9547C2D2FA9F2A897FA0B778AD17298342576D2EC368DAD798F541EA405F08240000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=48 bytes
HDR = 47000030
DAT = C4C7E9ED5489C5E877F77A792C83ECB4D022406723BD50CFD6436F7420E085AE868D21D7378D9CFD14B052D272F3C1D3

#### Authenticated Encryption
#### MsgID= 186, KeyID= 97 Ad Size =   18, Pt Size =   14
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = C3150524785699F062D0801A
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=18 bytes
HDR = 12000012
DAT = 9EE8FE6FA3A69EF2E757AA4A9E33646B11150000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=14 bytes
HDR = 4700000E
DAT = 39F56C5575F350BC8D76FA0DC25A0000

#### Authenticated Decryption
#### MsgID= 187, KeyID= 97 Ad Size =   22, Ct Size =   40
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 8F812A593D42B030A85EC5E5
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=22 bytes
HDR = 12000016
DAT = 1EDDDE96D7C2464961EA8663F3A7192CBDFEDE5C9A800000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=40 bytes
HDR = 56000028
DAT = E1F677C75BF4F53997371061C810CC52E668E58F9BFA6532B0D1ED631BC95D59A260EF4A060C2149
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 0C83D4FBA058D2437756E17E75D5DC7B

#### Authenticated Encryption
#### MsgID= 188, KeyID= 97 Ad Size =   14, Pt Size =   90
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 3727D745742864939D829CDD
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=14 bytes
HDR = 1200000E
DAT = 81AB13434A53A81EEB53D04D510A0000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=90 bytes
HDR = 4700005A
DAT = E203E9F56F822C6A9CD6FCF77BC55588B31E9ADBAB50D5E52F373B2118EE9870A914C4024C0BFE4F38E1FCF1256EA5E39E131752F1B1C43A6D79B9EA0E95C4AE7879CD451E61558D68EB96122156F9A447E466429D9CE6F195A30000

#### Authenticated Encryption
#### MsgID= 189, KeyID= 98 Ad Size =  103, Pt Size =   27
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 17E062BECB9A39C9A07C0F85
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=103 bytes
HDR = 12000067
DAT = 5BE3A7D6C81C0D70D1C0A236BC5B0312E6D7B8FE27F5ED39212CC1565D8163F162F85B849BE5BFC5A3764F81F70F2F34B54B378212DD74263977827F1D3D3CF362197BA279CC0757D76EA135FE28331DAAF074748581B2B86F408B8A6DE64A0AFD26F1333C8A1300
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=27 bytes
HDR = 4700001B
DAT = 45729EB06CF49E7A6B3E4F29786D8D2617951F67143B10C6BE6F8000

#### Authenticated Decryption
#### MsgID= 190, KeyID= 98 Ad Size =  118, Ct Size =   70
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = B42323893F8E8C1B145B30B2
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=118 bytes
HDR = 12000076
DAT = B44E2C6A783C8DCBC485A1AAA5E876819BC06DD723AE9EA8767B836F8436FBD0471528C473982A011D2BECDAE69BBB849D10B0A1F2653920BBEC4DFF9314838E72B9CFBF6F65D3E204639FCB3D276EF29A5EC604AE1C093F1180EC991710D1552DF7F767338E967A3803FE2BE2AADC96C742347173BE0000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=70 bytes
HDR = 56000046
DAT = 6AA8D67BE0759842C0C90EA1E62C71E12273B2B3B861E4EB57BF9DB4EF41AF81B26B54A7D5F5C53133DE37356F1A9EF21BAFFC42093F7D7E674A8C77AAF9303021DF5A9687A40000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = DE5C8D2FAAB2CE42D9DD368315116602

#### Authenticated Encryption
#### MsgID= 191, KeyID= 98 Ad Size =   61, Pt Size =   89
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 0C1E27D5F8918B3CB85693E7
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=61 bytes
HDR = 1200003D
DAT = 49F2872614D0CD7E963687BB826DA6215B1FC2505B09BB7FEBC2D86DE0B833BE841FADBC6BF289DA450B96D6A0BB220C6C9EF0C9B27806941D04F09C73000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=89 bytes
HDR = 47000059
DAT = 512AD8677C99052E62F522C0256868DEDECECF7296579881D2C3DB600FDF167E66E3642463548C3C2A0EDD2A2721F2E13666AAD27F8ECBB2EA33EF0E1D79BA68FFDD5A9AFABCD214025DC259854B1B82E9500BF3024938E2FF000000

#### Authenticated Decryption
#### MsgID= 192, KeyID= 98 Ad Size =   38, Ct Size =   11
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = A34C2BC8417188FBC6BDBA3C
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=38 bytes
HDR = 12000026
DAT = 8E509928A3A81C850F974FAFBD5777CE29B582263FA7A183A48B313C15D6BEE9124867383A970000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=11 bytes
HDR = 5600000B
DAT = 74DE49D0B5A1622BE7103B00
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 2C162189880EC1421F666D95B3374A94

#### Authenticated Encryption
#### MsgID= 193, KeyID= 99 Ad Size =   87, Pt Size =   88
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = D6A1CFFFD532447C1686D7FA
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=87 bytes
HDR = 12000057
DAT = 64F67DB116555F5993BADE109E3FE37E2A8BDC39589B553BAB61804A6A81BD2D7908CAB551988120A9AC6362DC5D18B1C5F0ABE3609D5E081A419698CD3CB4CAFB71A28945D5745C1BB84E2B8743645721B7212B6BDCF500
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=88 bytes
HDR = 47000058
DAT = E294BBA944381BCC959D915C704C13143A76B842C6F30682D8DD5A1C13FC3829DE4BF6FDD6FB0FB35DF3152A618CD84E2F14E8F002B7EE8A0DC79E2583C41786B38DB1C031601471ED7E4D25077A021C3AA74D082B5B9A8B

#### Authenticated Decryption
#### MsgID= 194, KeyID= 100 Ad Size =  107, Ct Size =   91
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = E92D0B3961DD9D1AC7978D34
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=107 bytes
HDR = 1200006B
DAT = A5B9659982C737D3E83E8FFBF50C9900127D87D97B5C7912A94C4C76CE7519B6A3C7FC586229EB6E8AE5D7DFA8221E8806C7D2E5BBE12C4D01CA4D4C3D2A3E05C845391FD9ABA267222EDBF63A2173BE1C2536CE39E3FADE838EBEF0CF66B500FBAF93F37C733F45367F9F00
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=91 bytes
HDR = 5600005B
DAT = 6DB498FA4639F0FC4A51389E92AA68516D2597A1F5B4F5EC3C92B214090F096F2C2F9059505F003696EC99EB6467ACB3C095CD522E4C029864F159CA68BF091EC15BAE956FA36FCC1690BDA0336B1A6F2200C62F0258676662791000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 0F8C321909E8EEA592E70011B8287AC1

#### Authenticated Decryption
#### MsgID= 195, KeyID= 100 Ad Size =  119, Ct Size =   78
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 759C0EDF66F56F5974002B82
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=119 bytes
HDR = 12000077
DAT = C5E137073072B519C1FDD682E57F2166747D4428E7207897261885E669D6BB9D9E57892C82094C08DB6A286BB930068FF72487A59C9CCD7310D4F286AC9D7ADCF82787BAFA1D7DF36AC9F9D80243EBCFC2D90320F0A55629C400933F5F876EE930389245B2F92D755CE62FE186EA6575EEFEFD12B74D9300
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=78 bytes
HDR = 5600004E
DAT = F049B25BF6191D4F2546C0B44C26238D22B5AA1C75895FBC6FD000F0DFEC77B5A74B0A01FC7BBADDD4821CDC4CC4E0DDF10E09FE0E3AD8528660E7A2E1AFACBCE5FEE3A1380D1B6E3A2D1EC245170000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 87E9BBCFF492E33C1EB39737C1EA4C3D

#### Authenticated Decryption
#### MsgID= 196, KeyID= 101 Ad Size =  103, Ct Size =  126
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 2D67FB91D8DC782FBD5E079D
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=103 bytes
HDR = 12000067
DAT = 866FD4C8DC10978332AB387D6417204C166BE7A35E844769A177ABCF37639C09E86491FC71E37E88C5818B0F902DE8F4FC231CF771AB2A8F2087587DC7FD9CA612C6D915CB71360907F1CB00C55AD70F72FA3DF097C3B299E5A958513CF5513684AA53F94055BF00
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=126 bytes
HDR = 5600007E
DAT = A6CD4B7E9D276DE11DB88ED53411F8C9BC9542D593D94024B3EE89B170D713116544D44C05513C488544BC154BAC6A0CD1E39C43539761176348E3B6A268FF550763F6B44A0CB3CE29608DBCBDBA721BB2811A3F43C75B5AA645C0A5EF9EFC24883307086537DB663D16BF9F76CF7567803F8162CF3C20390B29169D357E0000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 7435EAE8079B47856E0FBB4884707126

#### Authenticated Decryption
#### MsgID= 197, KeyID= 102 Ad Size =    9, Ct Size =   15
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 071DF8F969A1DC146F888D4C
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=9 bytes
HDR = 12000009
DAT = 6AB3A005300C80EB37000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=15 bytes
HDR = 5600000F
DAT = 41FFACE5A122D41D90797E994533EF00
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = E280EDBEBCF55A6F8C36EFE1617DEEDC

#### Authenticated Decryption
#### MsgID= 198, KeyID= 102 Ad Size =   14, Ct Size =    2
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = CEC180413740E1B432C2A3FB
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=14 bytes
HDR = 1200000E
DAT = D45F8BA47870D1AABEC766B0432A0000
